latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-20.65822,118.45619,341.87,1.05,1.03,2021-08-18,0546,A,80,6.1NRT,316.18,28.37,D
-20.64898,118.45477,332.57,1.05,1.03,2021-08-18,0546,A,65,6.1NRT,315.78,15.18,D
-18.71241,129.70708,318.82,3.92,1.84,2021-08-18,0546,A,36,6.1NRT,306.9,46.23,D
-18.70873,129.70126,319.49,3.92,1.84,2021-08-18,0546,A,25,6.1NRT,307.02,48.59,D
-18.64301,129.6869,321.69,3.92,1.84,2021-08-18,0546,A,66,6.1NRT,305.67,71.91,D
-17.73738,125.34727,348.77,1.96,1.37,2021-08-18,0548,A,93,6.1NRT,313.22,120.53,D
-17.7407,125.32893,331.65,1.95,1.36,2021-08-18,0548,A,79,6.1NRT,315.26,41.36,D
-17.7339,125.33957,350.24,1.96,1.37,2021-08-18,0548,A,94,6.1NRT,314.29,129.68,D
-17.13578,127.81609,325.21,3.08,1.67,2021-08-18,0548,A,41,6.1NRT,309.33,58.89,D
-17.37617,123.07225,326.66,1.38,1.16,2021-08-18,0548,A,51,6.1NRT,314.7,15.63,D
-17.2914,123.25952,328.4,1.42,1.18,2021-08-18,0548,A,19,6.1NRT,313.96,19.49,D
-17.31758,123.10174,326.92,1.39,1.17,2021-08-18,0548,A,72,6.1NRT,314.83,12.23,D
-17.32022,122.95651,336.91,1.36,1.16,2021-08-18,0548,A,84,6.1NRT,313.64,38.95,D
-17.32233,122.94379,334.16,1.36,1.15,2021-08-18,0548,A,82,6.1NRT,312.4,32.83,D
-17.31521,122.95002,346.65,1.36,1.16,2021-08-18,0548,A,92,6.1NRT,317.29,61.49,D
-17.31725,122.93729,335.03,1.36,1.15,2021-08-18,0548,A,67,6.1NRT,313.44,30.42,D
-17.29237,122.89362,342.62,1.35,1.15,2021-08-18,0548,A,89,6.1NRT,315.56,48.86,D
-17.29441,122.88102,347.38,1.35,1.15,2021-08-18,0548,A,92,6.1NRT,311.44,63.77,D
-17.29646,122.8684,347.38,1.35,1.15,2021-08-18,0548,A,92,6.1NRT,310.49,66.06,D
-17.28411,122.87912,356.46,1.35,1.15,2021-08-18,0548,A,98,6.1NRT,315.24,92.57,D
-17.28616,122.86654,415.28,1.35,1.15,2021-08-18,0548,A,100,6.1NRT,323.39,529.33,D
-17.22575,123.03945,329.21,1.38,1.16,2021-08-18,0548,A,76,6.1NRT,316.72,16.09,D
-17.22789,123.02655,327.37,1.38,1.16,2021-08-18,0548,A,63,6.1NRT,316.99,12.27,D
-17.25525,122.86098,369.88,1.35,1.15,2021-08-18,0548,A,100,6.1NRT,314.78,154.93,D
-17.23866,122.89704,371.24,1.35,1.15,2021-08-18,0548,A,100,6.1NRT,316.39,154.13,D
-17.20958,123.0966,325.41,1.4,1.17,2021-08-18,0548,A,68,6.1NRT,314.84,10.72,D
-17.24038,122.9036,343.5,1.36,1.15,2021-08-18,0548,A,90,6.1NRT,314.68,46.84,D
-17.24642,122.86562,338.42,1.35,1.15,2021-08-18,0548,A,48,6.1NRT,310.21,35.65,D
-17.24842,122.85301,342.02,1.35,1.15,2021-08-18,0548,A,74,6.1NRT,309.52,47.8,D
-17.23004,122.90176,339.39,1.36,1.15,2021-08-18,0548,A,64,6.1NRT,315.38,34.51,D
-17.23206,122.88911,334.57,1.35,1.15,2021-08-18,0548,A,11,6.1NRT,310.99,23.88,D
-17.22981,122.83686,326.94,1.34,1.15,2021-08-18,0548,A,70,6.1NRT,308.45,21.9,D
-17.22153,122.82255,359.26,1.34,1.15,2021-08-18,0548,A,99,6.1NRT,309.88,111.06,D
-17.22354,122.81005,382.73,1.34,1.15,2021-08-18,0548,A,100,6.1NRT,313.67,236.88,D
-17.15697,123.15456,350.42,1.41,1.18,2021-08-18,0548,A,94,6.1NRT,314.98,76.92,D
-17.15912,123.1414,343.64,1.41,1.17,2021-08-18,0548,A,90,6.1NRT,317.07,52.32,D
-17.1486,123.1395,346.92,1.41,1.17,2021-08-18,0548,A,92,6.1NRT,313.31,66.61,D
-16.48952,126.13528,329,2.38,1.49,2021-08-18,0548,A,76,6.1NRT,311.14,47.91,D
-16.98036,122.91011,325.53,1.37,1.16,2021-08-18,0548,A,35,6.1NRT,311.28,16.6,D
-16.96999,122.90821,345.19,1.37,1.16,2021-08-18,0548,A,91,6.1NRT,315.89,59.39,D
-16.9721,122.89544,365.79,1.37,1.16,2021-08-18,0548,A,100,6.1NRT,315.95,138.39,D
-17.05247,122.40437,361.25,1.27,1.12,2021-08-18,0548,A,100,6.1NRT,318.01,108.96,D
-17.05438,122.39254,362.3,1.27,1.12,2021-08-18,0548,A,100,6.1NRT,317.24,112.9,D
-16.96516,122.9016,336.69,1.37,1.16,2021-08-18,0548,A,85,6.1NRT,314.12,34.55,D
-16.96719,122.88886,337.67,1.37,1.16,2021-08-18,0548,A,79,6.1NRT,313.09,35.99,D
-16.95455,122.8346,342.51,1.36,1.15,2021-08-18,0548,A,89,6.1NRT,309.94,55.63,D
-16.98161,122.53426,322.78,1.3,1.13,2021-08-18,0548,A,64,6.1NRT,309.92,15.64,D
-16.85295,122.82252,329.52,1.36,1.15,2021-08-18,0548,A,26,6.1NRT,311.35,21.27,D
-16.83429,122.80627,329.78,1.36,1.15,2021-08-18,0548,A,26,6.1NRT,311.91,20.8,D
-15.47889,129.33101,325.93,4.31,1.92,2021-08-18,0548,A,72,6.1NRT,305.05,110.71,D
-15.47852,129.32591,325.81,4.31,1.92,2021-08-18,0548,A,72,6.1NRT,305.05,112.29,D
-14.49566,129.57787,324.28,4.71,1.99,2021-08-18,0548,A,67,6.1NRT,303.02,108.51,D
-14.49006,129.61749,319.52,4.75,1.99,2021-08-18,0548,A,43,6.1NRT,303.38,59.15,D
-14.49832,129.57405,323.64,4.71,1.99,2021-08-18,0548,A,58,6.1NRT,303.16,99.95,D
-13.96373,123.31269,311.44,1.64,1.26,2021-08-18,0548,A,49,6.1NRT,296.72,16.08,D
10.90969,114.06154,316.74,1.03,1.01,2021-08-18,0557,A,66,6.1NRT,300.07,9.8,D
12.14905,109.06516,321.67,1.39,1.17,2021-08-18,0557,A,56,6.1NRT,302.25,12.45,D
13.1357,109.1515,331.05,1.32,1.14,2021-08-18,0557,A,82,6.1NRT,302,28.07,D
13.13364,109.13869,322.79,1.33,1.14,2021-08-18,0557,A,73,6.1NRT,302.93,13.11,D
13.2363,108.87708,328.51,1.37,1.16,2021-08-18,0557,A,73,6.1NRT,303.08,24.56,D
13.4444,108.89407,331.25,1.36,1.16,2021-08-18,0557,A,81,6.1NRT,301.51,33.88,D
13.51063,108.92646,322.2,1.35,1.15,2021-08-18,0557,A,73,6.1NRT,299.86,16.66,D
13.55855,109.03136,340.85,1.33,1.14,2021-08-18,0557,A,90,6.1NRT,300.53,53.05,D
13.55646,109.01791,379.36,1.33,1.14,2021-08-18,0557,A,100,6.1NRT,305.49,213.6,D
13.55556,108.94487,321.83,1.35,1.15,2021-08-18,0557,A,57,6.1NRT,302.26,14.79,D
13.99637,108.22931,319.47,1.48,1.2,2021-08-18,0557,A,68,6.1NRT,298.37,16.24,D
13.99945,108.22367,316.24,1.48,1.2,2021-08-18,0557,A,62,6.1NRT,298.55,11.92,D
14.4031,108.80334,350.9,1.33,1.14,2021-08-18,0557,A,96,6.1NRT,303.51,85.92,D
14.4013,108.79208,320.16,1.34,1.15,2021-08-18,0557,A,68,6.1NRT,299,15.95,D
14.50769,108.8184,315.93,1.33,1.14,2021-08-18,0557,A,67,6.1NRT,300.89,11.05,D
14.61983,108.94014,316.96,1.3,1.13,2021-08-18,0557,A,55,6.1NRT,299.94,9.12,D
14.71252,108.88076,318.24,1.31,1.13,2021-08-18,0557,A,48,6.1NRT,301.49,10.36,D
14.98218,108.58541,320.27,1.35,1.15,2021-08-18,0557,A,65,6.1NRT,300.86,15.2,D
14.9991,108.42844,316.64,1.38,1.16,2021-08-18,0557,A,66,6.1NRT,300.92,7.9,D
15.11697,108.51894,314.58,1.36,1.15,2021-08-18,0557,A,19,6.1NRT,299.79,8.43,D
15.20108,108.79629,324.48,1.3,1.13,2021-08-18,0557,A,44,6.1NRT,304.47,11.61,D
15.21115,108.79458,323.9,1.3,1.13,2021-08-18,0557,A,46,6.1NRT,304.45,10.73,D
15.42909,108.36148,319.19,1.37,1.16,2021-08-18,0557,A,49,6.1NRT,299.42,8.74,D
15.54899,108.13808,335.07,1.41,1.18,2021-08-18,0557,A,87,6.1NRT,302.74,38.69,D
15.54689,108.12483,324.99,1.42,1.18,2021-08-18,0557,A,79,6.1NRT,301.88,16.88,D
15.54402,108.13207,327.05,1.41,1.18,2021-08-18,0557,A,79,6.1NRT,302.5,20.15,D
15.62147,108.14565,325.46,1.41,1.17,2021-08-18,0557,A,76,6.1NRT,302.62,20.59,D
15.66405,108.10722,323.33,1.41,1.18,2021-08-18,0557,A,71,6.1NRT,302.56,22.18,D
16.84155,106.72549,318.47,1.68,1.27,2021-08-18,0559,A,69,6.1NRT,299.61,18.96,D
19.5363,104.41473,311.28,2.2,1.44,2021-08-18,0559,A,42,6.1NRT,291.23,17.01,D
19.54924,104.41329,312.29,2.2,1.44,2021-08-18,0559,A,57,6.1NRT,291.61,19.1,D
19.54561,104.39371,310.12,2.21,1.44,2021-08-18,0559,A,34,6.1NRT,290.92,14.89,D
20.65347,105.9218,319.26,1.63,1.26,2021-08-18,0559,A,40,6.1NRT,298.31,13.53,D
20.91936,106.05969,321.24,1.58,1.24,2021-08-18,0559,A,18,6.1NRT,298.55,13.72,D
20.98692,105.97755,322.58,1.59,1.24,2021-08-18,0559,A,60,6.1NRT,298.51,25.09,D
21.82273,110.8433,316.85,1,1,2021-08-18,0559,A,61,6.1NRT,295.37,5.24,D
21.08009,105.98478,321.04,1.58,1.24,2021-08-18,0559,A,26,6.1NRT,298.06,17.17,D
21.15075,106.11674,320.03,1.55,1.23,2021-08-18,0559,A,47,6.1NRT,296.88,15.04,D
21.16888,105.96004,324.35,1.58,1.24,2021-08-18,0559,A,78,6.1NRT,295.35,27.44,D
21.24311,106.18307,320.4,1.53,1.22,2021-08-18,0559,A,57,6.1NRT,297.7,16.23,D
22.75806,110.42253,323.47,1,1,2021-08-18,0559,A,40,6.1NRT,302.35,9.93,D
36.26474,-118.51771,300.5,1.7,1.28,2021-08-18,0531,T,21,6.1NRT,287.35,11.25,N
36.26117,-118.53567,300.17,1.71,1.28,2021-08-18,0531,T,9,6.1NRT,287.94,10.66,N
36.27608,-118.52041,334.35,1.7,1.28,2021-08-18,0531,T,100,6.1NRT,290.57,77.86,N
36.27262,-118.53783,352.98,1.71,1.28,2021-08-18,0531,T,100,6.1NRT,294.24,152.88,N
36.26926,-118.55479,323.57,1.71,1.28,2021-08-18,0531,T,100,6.1NRT,288.49,48.96,N
36.28734,-118.52345,363.64,1.7,1.28,2021-08-18,0531,T,100,6.1NRT,294.16,212.66,N
36.28391,-118.5408,361.41,1.71,1.28,2021-08-18,0531,T,100,6.1NRT,295.99,200.75,N
36.28083,-118.55642,308.23,1.71,1.28,2021-08-18,0531,T,73,6.1NRT,286.93,21.59,N
36.29863,-118.52634,323.46,1.7,1.28,2021-08-18,0531,T,100,6.1NRT,288.04,50.17,N
36.29523,-118.5436,355.93,1.71,1.28,2021-08-18,0531,T,100,6.1NRT,291.6,169.86,N
36.29218,-118.55908,313.85,1.71,1.28,2021-08-18,0531,T,88,6.1NRT,286.47,30.88,N
38.5656,-120.46463,309.33,1.96,1.37,2021-08-18,0531,T,77,6.1NRT,291.74,24.45,N
38.58221,-120.44576,313.9,1.96,1.37,2021-08-18,0533,T,16,6.1NRT,292.56,29.1,N
38.5775,-120.46862,324.25,1.96,1.37,2021-08-18,0533,T,100,6.1NRT,295.93,56.18,N
38.57364,-120.44994,306.5,1.96,1.37,2021-08-18,0533,T,22,6.1NRT,291.45,17.52,N
38.56888,-120.47224,316.95,1.96,1.37,2021-08-18,0533,T,94,6.1NRT,293.95,39.33,N
38.59042,-120.43085,313.52,1.95,1.36,2021-08-18,0533,T,34,6.1NRT,291.35,29.04,N
38.58568,-120.45321,326.43,1.96,1.37,2021-08-18,0533,T,100,6.1NRT,295.01,61.7,N
38.58089,-120.47575,317.58,1.96,1.37,2021-08-18,0533,T,74,6.1NRT,295.68,38.26,N
38.60224,-120.43507,323.72,1.95,1.36,2021-08-18,0533,T,54,6.1NRT,296.33,52.83,N
38.59755,-120.45728,316.87,1.96,1.37,2021-08-18,0533,T,65,6.1NRT,296.46,34.24,N
38.61887,-120.41641,329.25,1.95,1.36,2021-08-18,0533,T,100,6.1NRT,296.18,71.78,N
38.61417,-120.43877,330.74,1.95,1.36,2021-08-18,0533,T,98,6.1NRT,297.34,73.42,N
38.60951,-120.46092,331.91,1.96,1.37,2021-08-18,0533,T,100,6.1NRT,297.34,73.36,N
38.60481,-120.48324,317.09,1.96,1.37,2021-08-18,0533,T,59,6.1NRT,295.32,30.05,N
38.64444,-120.35471,324.7,1.93,1.36,2021-08-18,0533,T,100,6.1NRT,293.19,60.13,N
38.63998,-120.37607,307.62,1.93,1.36,2021-08-18,0533,T,59,6.1NRT,290.02,20.81,N
38.63552,-120.3974,323.15,1.94,1.36,2021-08-18,0533,T,100,6.1NRT,294.86,56.44,N
38.63078,-120.42008,328.17,1.95,1.36,2021-08-18,0533,T,67,6.1NRT,299.01,66.01,N
38.62604,-120.44273,322.02,1.95,1.36,2021-08-18,0533,T,73,6.1NRT,297.22,45.09,N
38.6213,-120.46539,319.46,1.96,1.37,2021-08-18,0533,T,87,6.1NRT,296.87,33.83,N
38.61662,-120.48772,315.79,1.96,1.37,2021-08-18,0533,T,51,6.1NRT,296.34,26.43,N
38.60226,-120.55602,329.95,1.98,1.37,2021-08-18,0533,T,100,6.1NRT,294.33,74.22,N
38.66105,-120.33545,325.15,1.92,1.35,2021-08-18,0533,T,100,6.1NRT,293.53,59.19,N
38.65635,-120.35806,371.36,1.93,1.36,2021-08-18,0533,T,100,6.1NRT,305.41,313.88,N
38.65171,-120.38043,330.51,1.93,1.36,2021-08-18,0533,T,99,6.1NRT,295.08,75.59,N
38.64719,-120.40218,338.52,1.94,1.36,2021-08-18,0533,T,100,6.1NRT,301.12,106.74,N
38.64263,-120.42406,328.89,1.95,1.36,2021-08-18,0533,T,44,6.1NRT,299.94,64.28,N
38.63798,-120.44639,318.29,1.95,1.36,2021-08-18,0533,T,31,6.1NRT,297.48,32.67,N
38.63329,-120.46886,316.82,1.96,1.37,2021-08-18,0533,T,69,6.1NRT,297.48,29.25,N
38.67276,-120.3397,437.97,1.92,1.35,2021-08-18,0533,T,100,6.1NRT,320.27,1471.49,N
38.66831,-120.36124,414.52,1.93,1.36,2021-08-18,0533,T,100,6.1NRT,311.81,914.87,N
38.66376,-120.38323,363.08,1.93,1.36,2021-08-18,0533,T,100,6.1NRT,309.84,244.62,N
38.65905,-120.40598,351.82,1.94,1.36,2021-08-18,0533,T,100,6.1NRT,306.12,168.49,N
38.65437,-120.42859,336.37,1.95,1.36,2021-08-18,0533,T,100,6.1NRT,302.71,91.26,N
38.64989,-120.45017,328.23,1.95,1.36,2021-08-18,0533,T,99,6.1NRT,301.97,58.84,N
38.64519,-120.47279,322.35,1.96,1.37,2021-08-18,0533,T,100,6.1NRT,298.58,41.32,N
38.69313,-120.30188,331.82,1.91,1.35,2021-08-18,0533,T,100,6.1NRT,289.52,78.46,N
38.68884,-120.32277,383.9,1.91,1.35,2021-08-18,0533,T,100,6.1NRT,294.56,435.29,N
38.68433,-120.3447,466.44,1.92,1.35,2021-08-18,0533,T,100,6.1NRT,311.93,2458.46,N
38.67988,-120.36632,376.89,1.93,1.36,2021-08-18,0533,T,100,6.1NRT,305.81,363.48,N
38.67535,-120.38828,388,1.93,1.36,2021-08-18,0533,T,100,6.1NRT,320.46,491.94,N
38.67075,-120.41061,368.85,1.94,1.36,2021-08-18,0533,T,100,6.1NRT,314.59,289.56,N
38.66608,-120.43327,345.37,1.95,1.36,2021-08-18,0533,T,100,6.1NRT,305.7,130.6,N
38.66158,-120.45499,332.61,1.95,1.36,2021-08-18,0533,T,100,6.1NRT,301.16,71.02,N
38.65709,-120.47669,322.87,1.96,1.37,2021-08-18,0533,T,100,6.1NRT,298.16,41.08,N
38.65221,-120.50032,310.94,1.96,1.37,2021-08-18,0533,T,15,6.1NRT,294.7,12.94,N
38.70033,-120.32805,307.64,1.91,1.35,2021-08-18,0533,T,17,6.1NRT,286.36,16.34,N
38.69617,-120.34834,345.18,1.92,1.35,2021-08-18,0533,T,100,6.1NRT,290.39,134.58,N
38.69162,-120.37054,394.9,1.93,1.36,2021-08-18,0533,T,100,6.1NRT,318.28,580.89,N
38.68693,-120.39343,388.77,1.93,1.36,2021-08-18,0533,T,100,6.1NRT,319.53,501.23,N
38.68233,-120.41586,364.79,1.94,1.36,2021-08-18,0533,T,100,6.1NRT,310.14,255.43,N
38.67786,-120.43756,346.05,1.95,1.36,2021-08-18,0533,T,100,6.1NRT,305.03,132.59,N
38.67329,-120.45978,328.57,1.95,1.36,2021-08-18,0533,T,100,6.1NRT,300.34,57.11,N
38.6689,-120.48107,318.12,1.96,1.37,2021-08-18,0533,T,96,6.1NRT,296.37,29.01,N
38.68134,-120.32558,360.48,1.91,1.35,2021-08-18,0533,T,100,6.1NRT,296.6,224.65,N
38.67675,-120.34715,440.04,1.92,1.35,2021-08-18,0533,T,100,6.1NRT,322.69,1533.72,N
38.67228,-120.36818,380.04,1.93,1.36,2021-08-18,0533,T,100,6.1NRT,308.44,397.41,N
38.66755,-120.39036,363.92,1.93,1.36,2021-08-18,0533,T,100,6.1NRT,315.19,252.45,N
38.66264,-120.41335,346.51,1.94,1.36,2021-08-18,0533,T,100,6.1NRT,307.35,138.66,N
38.65781,-120.43596,334.35,1.95,1.36,2021-08-18,0533,T,100,6.1NRT,303.2,82.12,N
38.6533,-120.4571,328.54,1.95,1.36,2021-08-18,0533,T,100,6.1NRT,301.36,57.22,N
38.64846,-120.47967,320.51,1.96,1.37,2021-08-18,0533,T,100,6.1NRT,297.87,35.59,N
38.70213,-120.28679,315.13,1.9,1.35,2021-08-18,0533,T,91,6.1NRT,288.04,33.71,N
38.69738,-120.30929,327.93,1.91,1.35,2021-08-18,0533,T,100,6.1NRT,289.16,66.37,N
38.69299,-120.33002,408.79,1.91,1.35,2021-08-18,0533,T,100,6.1NRT,295.35,798.61,N
38.68839,-120.35172,436.52,1.92,1.35,2021-08-18,0533,T,100,6.1NRT,301.42,1433.49,N
38.68373,-120.37372,383.32,1.93,1.36,2021-08-18,0533,T,100,6.1NRT,314.31,434.18,N
38.67895,-120.39623,386.59,1.93,1.36,2021-08-18,0533,T,100,6.1NRT,319.26,474.85,N
38.67434,-120.41795,365.87,1.94,1.36,2021-08-18,0533,T,100,6.1NRT,313.18,264.31,N
38.66963,-120.4401,342.65,1.95,1.36,2021-08-18,0533,T,100,6.1NRT,305.17,115.87,N
38.66503,-120.46169,328.71,1.95,1.36,2021-08-18,0533,T,100,6.1NRT,300.24,57.85,N
38.6603,-120.48389,320.69,1.96,1.37,2021-08-18,0533,T,100,6.1NRT,297.21,35.44,N
38.70454,-120.33498,301.69,1.91,1.35,2021-08-18,0533,T,39,6.1NRT,285.88,9.58,N
38.70029,-120.3551,364.22,1.92,1.35,2021-08-18,0533,T,100,6.1NRT,296.53,252.8,N
38.6956,-120.37733,407.78,1.93,1.36,2021-08-18,0533,T,100,6.1NRT,322.1,788.41,N
38.69081,-120.40002,384.38,1.93,1.36,2021-08-18,0533,T,100,6.1NRT,318.61,449.29,N
38.68608,-120.42236,358.16,1.94,1.36,2021-08-18,0533,T,100,6.1NRT,308.34,207.85,N
38.68138,-120.44454,340.26,1.95,1.36,2021-08-18,0533,T,100,6.1NRT,303.37,106.32,N
38.67669,-120.46666,325.51,1.95,1.36,2021-08-18,0533,T,100,6.1NRT,299.03,47.96,N
38.7118,-120.36033,335.98,1.92,1.35,2021-08-18,0533,T,100,6.1NRT,289.7,94.81,N
38.70733,-120.38163,370.89,1.93,1.36,2021-08-18,0533,T,100,6.1NRT,296.26,309.84,N
38.70276,-120.40332,398.15,1.93,1.36,2021-08-18,0533,T,100,6.1NRT,315.3,634.96,N
38.69796,-120.42613,367.84,1.94,1.36,2021-08-18,0533,T,100,6.1NRT,311.3,282.57,N
38.69319,-120.44872,338.81,1.95,1.36,2021-08-18,0533,T,100,6.1NRT,303.04,101.9,N
38.68853,-120.47078,329.1,1.95,1.36,2021-08-18,0533,T,100,6.1NRT,299.61,60.71,N
38.71428,-120.40868,359.93,1.93,1.36,2021-08-18,0533,T,100,6.1NRT,297.84,225.24,N
38.70966,-120.4307,372.97,1.94,1.36,2021-08-18,0533,T,100,6.1NRT,311.06,329.58,N
38.70512,-120.45232,348.88,1.95,1.36,2021-08-18,0533,T,100,6.1NRT,308.26,149.77,N
38.70034,-120.47507,328.24,1.95,1.36,2021-08-18,0533,T,100,6.1NRT,299.28,57.71,N
38.69585,-120.49638,315.56,1.96,1.37,2021-08-18,0533,T,25,6.1NRT,296.04,22.44,N
38.68618,-120.54228,353.21,1.97,1.37,2021-08-18,0533,T,100,6.1NRT,297.01,178.81,N
38.68144,-120.56471,335.42,1.98,1.37,2021-08-18,0533,T,100,6.1NRT,293.83,92.55,N
38.72585,-120.41383,344.48,1.93,1.36,2021-08-18,0533,T,100,6.1NRT,292.1,133.51,N
38.72138,-120.43522,390.82,1.94,1.36,2021-08-18,0533,T,100,6.1NRT,309.76,532.35,N
38.71679,-120.45716,356.31,1.95,1.36,2021-08-18,0533,T,100,6.1NRT,307.1,197.48,N
38.7122,-120.47906,331.37,1.95,1.36,2021-08-18,0533,T,90,6.1NRT,300.78,71.17,N
38.70752,-120.50143,329.67,1.96,1.37,2021-08-18,0533,T,66,6.1NRT,298.45,66.59,N
38.70281,-120.52385,335.05,1.96,1.37,2021-08-18,0533,T,87,6.1NRT,296.49,86.63,N
38.73745,-120.4189,312.53,1.93,1.36,2021-08-18,0533,T,68,6.1NRT,290.66,28.45,N
38.73304,-120.44006,371.29,1.94,1.36,2021-08-18,0533,T,100,6.1NRT,301.92,315.59,N
38.72832,-120.46268,350.81,1.95,1.36,2021-08-18,0533,T,100,6.1NRT,301.86,166.51,N
38.72385,-120.48412,341.73,1.95,1.36,2021-08-18,0533,T,100,6.1NRT,301.22,117.93,N
38.71916,-120.50662,335.42,1.96,1.37,2021-08-18,0533,T,100,6.1NRT,296.82,92.47,N
38.74908,-120.42376,304.61,1.93,1.36,2021-08-18,0533,T,61,6.1NRT,289.91,16.17,N
38.74483,-120.44425,350.98,1.94,1.36,2021-08-18,0533,T,100,6.1NRT,295.6,169.98,N
38.74017,-120.46674,343.38,1.95,1.36,2021-08-18,0533,T,100,6.1NRT,294.63,128.77,N
38.73549,-120.48927,325.4,1.95,1.36,2021-08-18,0533,T,100,6.1NRT,292.53,61.03,N
38.73088,-120.51142,312.3,1.96,1.37,2021-08-18,0533,T,49,6.1NRT,291.39,27.46,N
38.75649,-120.44908,345.21,1.94,1.36,2021-08-18,0533,T,100,6.1NRT,291.1,139.05,N
38.75203,-120.4707,310.4,1.95,1.36,2021-08-18,0533,T,80,6.1NRT,289.69,25.03,N
38.7529,-120.43163,320.49,1.93,1.36,2021-08-18,0533,T,100,6.1NRT,290.22,47.25,N
38.7485,-120.45222,348.73,1.94,1.36,2021-08-18,0533,T,100,6.1NRT,294.03,155.65,N
38.74378,-120.47433,326.73,1.95,1.36,2021-08-18,0533,T,100,6.1NRT,291.48,63.87,N
38.76008,-120.45741,305.47,1.94,1.36,2021-08-18,0533,T,57,6.1NRT,288.93,17.64,N
40.08123,-120.73216,301.47,1.87,1.34,2021-08-18,0533,T,40,6.1NRT,284.21,11.33,N
40.09792,-120.7117,360.43,1.86,1.33,2021-08-18,0533,T,100,6.1NRT,288.88,217.1,N
40.09275,-120.73669,397.38,1.87,1.34,2021-08-18,0533,T,100,6.1NRT,298.33,593.06,N
40.08841,-120.75765,321.47,1.87,1.34,2021-08-18,0533,T,100,6.1NRT,285.88,47.44,N
40.16843,-120.42789,343.34,1.79,1.31,2021-08-18,0533,T,100,6.1NRT,281.15,112.9,N
40.16433,-120.44804,389.58,1.79,1.31,2021-08-18,0533,T,100,6.1NRT,285.37,455.97,N
40.16016,-120.4685,342.55,1.8,1.31,2021-08-18,0533,T,100,6.1NRT,280.12,109.72,N
40.12174,-120.65642,313.59,1.85,1.33,2021-08-18,0533,T,87,6.1NRT,284.95,31.05,N
40.11808,-120.67413,385.37,1.85,1.33,2021-08-18,0533,T,100,6.1NRT,288.15,434.65,N
40.11382,-120.69486,325.99,1.86,1.33,2021-08-18,0533,T,100,6.1NRT,283.04,58.59,N
40.1092,-120.71729,351.06,1.86,1.33,2021-08-18,0533,T,100,6.1NRT,289.72,159.6,N
40.10479,-120.73869,392.4,1.87,1.34,2021-08-18,0533,T,100,6.1NRT,301.5,524.21,N
40.10018,-120.76107,326.6,1.87,1.34,2021-08-18,0533,T,100,6.1NRT,287.75,60.21,N
40.17968,-120.43256,401.23,1.79,1.31,2021-08-18,0533,T,100,6.1NRT,293.98,604.25,N
40.17578,-120.45177,499.97,1.79,1.31,2021-08-18,0533,T,100,6.1NRT,336.68,3762.03,N
40.17167,-120.47204,389.44,1.8,1.31,2021-08-18,0533,T,100,6.1NRT,291.15,454.61,N
40.16317,-120.51392,321.44,1.81,1.32,2021-08-18,0533,T,60,6.1NRT,281.49,45.17,N
40.13341,-120.65988,389.3,1.85,1.33,2021-08-18,0533,T,100,6.1NRT,302.32,479.35,N
40.12947,-120.67906,454.42,1.85,1.33,2021-08-18,0533,T,100,6.1NRT,318,1896.92,N
40.12535,-120.69913,342.61,1.86,1.33,2021-08-18,0533,T,100,6.1NRT,286.81,116.25,N
40.12098,-120.7205,323.85,1.86,1.33,2021-08-18,0533,T,100,6.1NRT,285.91,51.82,N
40.1164,-120.74283,328.57,1.87,1.34,2021-08-18,0533,T,100,6.1NRT,287.92,66.1,N
40.1116,-120.76625,316.15,1.87,1.34,2021-08-18,0533,T,90,6.1NRT,288.4,32.75,N
40.16387,-120.43177,318.67,1.79,1.31,2021-08-18,0533,T,53,6.1NRT,279.17,32.82,N
40.15959,-120.45218,334.68,1.79,1.31,2021-08-18,0533,T,100,6.1NRT,277.85,73.66,N
40.1123,-120.67625,310.15,1.85,1.33,2021-08-18,0533,T,75,6.1NRT,281.99,23.84,N
40.10297,-120.72017,380.79,1.86,1.33,2021-08-18,0533,T,100,6.1NRT,296.89,386.54,N
40.09808,-120.7431,388.54,1.87,1.34,2021-08-18,0533,T,100,6.1NRT,300.92,472.66,N
40.17532,-120.43546,444.2,1.79,1.31,2021-08-18,0533,T,100,6.1NRT,303.87,1490.48,N
40.17111,-120.45558,499.97,1.79,1.31,2021-08-18,0533,T,100,6.1NRT,322.63,3760.91,N
40.16691,-120.47567,338.33,1.8,1.31,2021-08-18,0533,T,100,6.1NRT,285.38,89.28,N
40.12754,-120.66289,395.3,1.85,1.33,2021-08-18,0533,T,100,6.1NRT,298.12,554.61,N
40.12355,-120.68179,433.3,1.85,1.33,2021-08-18,0533,T,100,6.1NRT,301.31,1275.86,N
40.11908,-120.70293,317.01,1.86,1.33,2021-08-18,0533,T,94,6.1NRT,284.36,33.27,N
40.11448,-120.72462,346.84,1.86,1.33,2021-08-18,0533,T,100,6.1NRT,289.31,135.52,N
40.10999,-120.7458,355.22,1.87,1.34,2021-08-18,0533,T,100,6.1NRT,292.73,180.76,N
40.10512,-120.76873,310.67,1.87,1.34,2021-08-18,0533,T,7,6.1NRT,287.27,21.91,N
40.1865,-120.44038,396.85,1.79,1.31,2021-08-18,0533,T,100,6.1NRT,298.87,544.17,N
